PolicyID,State Code,County,2011,2012,Latitude,Longitude,Line,Construction,Point Granularity
669950,FL,PASCO COUNTY,13921.3,16649.87,28.36877,-82.20192,Residential,Wood,4
899272,FL,PASCO COUNTY,38422.78,40364.09,28.36877,-82.20192,Residential,Wood,4
524557,FL,PASCO COUNTY,8947.68,9177.1,28.36877,-82.20192,Residential,Wood,4
203825,FL,PASCO COUNTY,12892.98,20977.9,28.3711,-82.18877,Residential,Wood,3
417164,FL,PASCO COUNTY,105851.04,85434.49,28.36973,-82.19184,Residential,Wood,1
509558,FL,PASCO COUNTY,544118.53,405868.89,28.36973,-82.19184,Residential,Masonry,1
763687,FL,PASCO COUNTY,1779584.02,2176502.44,28.36949,-82.18934,Residential,Masonry,1
549735,FL,PASCO COUNTY,384183,468319.08,28.368763,-82.20343,Residential,Masonry,1
387329,FL,PASCO COUNTY,384183,403631.88,28.3685,-82.20306,Residential,Masonry,1
993227,FL,PASCO COUNTY,55296,67018.75,28.45759,-82.175003,Residential,Wood,1
171387,FL,PASCO COUNTY,136440,205260.06,28.45759,-82.174706,Residential,Wood,1
928138,FL,PASCO COUNTY,337140,470099.59,28.4307,-82.208,Residential,Wood,4
674570,FL,PASCO COUNTY,337140,466385.99,28.4307,-82.208,Residential,Wood,4
166157,FL,PASCO COUNTY,24883.2,41194.34,28.4307,-82.208,Residential,Wood,4
202989,FL,PASCO COUNTY,354060,279411.76,28.4307,-82.208,Residential,Wood,4
555615,FL,PASCO COUNTY,551238.08,734298.18,28.37324,-82.196297,Residential,Masonry,1
456173,FL,PASCO COUNTY,576155.7,523829.82,28.373158,-82.196213,Residential,Masonry,1
958073,FL,PASCO COUNTY,352133.87,364492.36,28.373762,-82.196754,Residential,Wood,1
465573,FL,PASCO COUNTY,358884.29,411421.36,28.373475,-82.19657,Residential,Wood,3
619653,FL,PASCO COUNTY,300702.76,428456.93,28.37448,-82.196625,Residential,Wood,1
799891,FL,PASCO COUNTY,300702.76,306507.52,28.37448,-82.196562,Residential,Wood,1
341507,FL,PASCO COUNTY,287475.76,248603.28,28.37854,-82.204081,Residential,Wood,1
225269,FL,PASCO COUNTY,196534.22,296140.91,28.378604,-82.204222,Residential,Wood,1
768697,FL,PASCO COUNTY,287475.76,335777.43,28.378619,-82.204258,Residential,Wood,1
589349,FL,PASCO COUNTY,202255.52,312826.19,28.378619,-82.204258,Residential,Wood,1
739089,FL,PASCO COUNTY,287475.76,321495.64,28.379283,-82.204552,Residential,Wood,1
103904,FL,PASCO COUNTY,202255.52,228655.53,28.379371,-82.20444,Residential,Wood,1
376195,FL,PASCO COUNTY,194155.02,259007.65,28.374819,-82.193289,Residential,Wood,1
862928,FL,PASCO COUNTY,33201.06,43651.69,28.374386,-82.193565,Residential,Wood,1
643442,FL,PASCO COUNTY,29100.3,29044.9,28.374399,-82.193565,Residential,Wood,1
315453,FL,PASCO COUNTY,203707.73,298124.23,28.457941,-82.176003,Residential,Wood,1
909825,FL,PASCO COUNTY,203707.73,288816.82,28.458223,-82.176003,Residential,Wood,1
649578,FL,PASCO COUNTY,203707.73,210265.49,28.458418,-82.176178,Residential,Wood,1
116618,FL,PASCO COUNTY,306410.59,424475.5,28.459162,-82.176186,Residential,Wood,1
386138,FL,PASCO COUNTY,33583.75,54812.71,28.458679,-82.17617,Residential,Wood,1
168262,FL,PASCO COUNTY,97781.73,131902.67,28.45775,-82.17684,Residential,Wood,1
911507,FL,PASCO COUNTY,97781.73,87773.28,28.45794,-82.17684,Residential,Wood,1
930740,FL,PASCO COUNTY,123466.99,185852.39,28.457937,-82.175199,Residential,Wood,1
741796,FL,PASCO COUNTY,367017.33,543567.35,28.458797,-82.175099,Residential,Masonry,1
164188,FL,PASCO COUNTY,139621.98,155488.06,28.460991,-82.174758,Residential,Wood,1
144444,FL,PASCO COUNTY,165998.54,170551.05,28.460816,-82.175978,Residential,Wood,1
499949,FL,PASCO COUNTY,139621.98,237661.18,28.461116,-82.173825,Residential,Wood,1
255828,FL,PASCO COUNTY,165998.54,235691.37,28.462301,-82.173038,Residential,Wood,1
202745,FL,PASCO COUNTY,196031.45,294017.77,28.462301,-82.173135,Residential,Wood,1
328897,FL,PASCO COUNTY,139621.98,107916.62,28.461128,-82.171588,Residential,Wood,1
722310,FL,PASCO COUNTY,139621.98,232078.53,28.461098,-82.171555,Residential,Wood,1
884500,FL,PASCO COUNTY,165998.54,142259.42,28.46116,-82.172636,Residential,Wood,1
601222,FL,PASCO COUNTY,165998.54,155719.91,28.46113,-82.172636,Residential,Wood,1
149987,FL,PASCO COUNTY,117984.73,198363.47,28.460559,-82.174585,Residential,Wood,1
717708,FL,PASCO COUNTY,139621.98,196902.59,28.460513,-82.174573,Residential,Wood,1
590189,FL,PASCO COUNTY,139621.98,203854.23,28.460469,-82.174556,Residential,Wood,1
894048,FL,PASCO COUNTY,165998.54,285756.53,28.460386,-82.173703,Residential,Wood,1
710449,FL,PASCO COUNTY,139621.98,204560.16,28.460383,-82.173382,Residential,Wood,1
745083,FL,PASCO COUNTY,139621.98,125081.18,28.460378,-82.172246,Residential,Wood,1
878715,FL,PASCO COUNTY,159144.88,248189.62,28.46117,-82.17486,Residential,Wood,1
814517,FL,PASCO COUNTY,76007.57,62255.67,28.46128,-82.17539,Residential,Wood,1
457019,FL,PASCO COUNTY,435350.39,747052.55,28.359659,-82.19799,Residential,Masonry,1
668343,FL,PASCO COUNTY,718526.39,716928.38,28.3386,-82.2016,Residential,Masonry,1
820760,FL,PASCO COUNTY,6333698.39,9630000,28.36001,-82.18949,Commercial,Reinforced Masonry,1
442845,FL,PASCO COUNTY,1174790.39,1419370,28.357641,-82.19722,Residential,Masonry,1
251587,FL,PASCO COUNTY,406492.79,395626.83,28.33963,-82.13193,Residential,Masonry,3
304341,FL,PASCO COUNTY,3586718.39,5599756.91,28.3386,-82.2016,Commercial,Reinforced Masonry,3
924511,FL,PASCO COUNTY,344090.39,528798.1,28.35249,-82.21341,Residential,Wood,3
162936,FL,PASCO COUNTY,378110.39,461173.67,28.35249,-82.21341,Residential,Masonry,3
112226,FL,PASCO COUNTY,323840.39,336130.78,28.345798,-82.123238,Residential,Wood,1
791293,FL,PASCO COUNTY,352190.39,421812.79,28.345798,-82.123238,Residential,Wood,1
121324,FL,PASCO COUNTY,387072.59,468272.67,28.345798,-82.123238,Residential,Masonry,1
413803,FL,PASCO COUNTY,553790.39,640552.72,28.345798,-82.123238,Residential,Masonry,1
617171,FL,PASCO COUNTY,1143950.09,1632279.5,28.3386,-82.2016,Residential,Masonry,1
446412,FL,PASCO COUNTY,68130000,70560000,28.34805,-82.19963,Commercial,Steel Frame,1
815594,FL,PASCO COUNTY,205571.52,151095.07,28.34737,-82.20107,Residential,Wood,1
453332,FL,PASCO COUNTY,895500,1348286.29,28.36281,-82.19323,Residential,Masonry,1
756858,FL,PASCO COUNTY,238500,287726.4,28.36281,-82.19323,Residential,Wood,1
925504,FL,PASCO COUNTY,450945,571551.14,28.309208,-82.204208,Residential,Masonry,1
168573,FL,PASCO COUNTY,201130.2,232868.14,28.343044,-82.226921,Residential,Wood,1
433420,FL,PASCO COUNTY,434901.31,364732.59,28.364038,-82.184196,Residential,Masonry,1
618688,FL,PASCO COUNTY,107193.98,125090.45,28.3386,-82.2016,Residential,Wood,4
759605,FL,PASCO COUNTY,16579.34,18997.6,28.36489,-82.19345,Residential,Wood,1
255274,FL,PASCO COUNTY,343391.98,475306.7,28.36252,-82.179993,Residential,Wood,1
258986,FL,PASCO COUNTY,24130.25,37559.21,28.36252,-82.179993,Residential,Wood,1
505543,FL,PASCO COUNTY,107193.98,120151.38,28.36252,-82.179993,Residential,Wood,1
559904,FL,PASCO COUNTY,1856.17,1520.32,28.36489,-82.19345,Residential,Wood,1
643925,FL,PASCO COUNTY,2784.26,2185.97,28.36489,-82.19345,Residential,Wood,1
513822,FL,PASCO COUNTY,1271.48,1166.27,28.36489,-82.19345,Residential,Wood,1
300452,FL,PASCO COUNTY,11693.89,14074.76,28.36489,-82.19345,Residential,Wood,1
367697,FL,PASCO COUNTY,16116.22,24985.62,28.35444,-82.19809,Residential,Wood,1
225075,FL,PASCO COUNTY,2350974.74,2512232.8,28.36429,-82.18706,Commercial,Reinforced Masonry,1
600745,FL,PASCO COUNTY,207726.16,323458.72,28.36354,-82.18641,Residential,Wood,1
217140,FL,PASCO COUNTY,8595.01,7242.52,28.34805,-82.19963,Residential,Wood,1
346416,FL,PASCO COUNTY,12065.12,17231.84,28.36996,-82.18435,Residential,Wood,1
994505,FL,PASCO COUNTY,10743.53,10403.07,28.36451,-82.18125,Residential,Wood,3
411965,FL,PASCO COUNTY,451260,463285.18,28.30291,-82.179352,Residential,Masonry,1
993148,FL,PASCO COUNTY,1209420,1310338.84,28.30291,-82.179352,Residential,Masonry,1
206722,FL,PASCO COUNTY,165330,256779.97,28.30291,-82.179352,Residential,Wood,1
263184,FL,PASCO COUNTY,579330,699141.24,28.30291,-82.179352,Residential,Masonry,1
730460,FL,PASCO COUNTY,1209420,1061628.88,28.30291,-82.179352,Residential,Masonry,1
714903,FL,PASCO COUNTY,16128,23065.62,28.30291,-82.179352,Residential,Wood,1
369169,FL,PASCO COUNTY,211500,302445,28.30291,-82.179352,Residential,Wood,1
536246,FL,PASCO COUNTY,1625850,1703591.64,28.30291,-82.179283,Residential,Masonry,1
187863,FL,PASCO COUNTY,676620,486727.95,28.3496,-82.20295,Residential,Masonry,1
910821,FL,PASCO COUNTY,306360,291136.67,28.343803,-82.223808,Residential,Wood,1
841560,FL,PASCO COUNTY,581400,1053060.75,28.37003,-82.18132,Residential,Masonry,1
200586,FL,PASCO COUNTY,501480,775864.78,28.37003,-82.18132,Residential,Masonry,1
499524,FL,PASCO COUNTY,24883.2,33343.49,28.37003,-82.18132,Residential,Wood,1
447817,FL,PASCO COUNTY,343350,453222,28.37003,-82.18132,Residential,Wood,1
291523,FL,PASCO COUNTY,32313.6,40542.45,28.37003,-82.18132,Residential,Wood,1
349692,FL,PASCO COUNTY,449190,617936.31,28.35874,-82.19737,Residential,Masonry,1
468721,FL,PASCO COUNTY,516870,816960.59,28.35874,-82.19737,Residential,Masonry,1
736062,FL,PASCO COUNTY,516870,824815.98,28.35874,-82.19737,Residential,Masonry,1
775743,FL,PASCO COUNTY,662040,829737.38,28.35874,-82.19737,Residential,Masonry,1
516888,FL,PASCO COUNTY,646200,691821.72,28.35874,-82.19737,Residential,Masonry,1
203278,FL,PASCO COUNTY,452925,620307.96,28.35874,-82.19737,Residential,Masonry,1
980577,FL,PASCO COUNTY,729090,838088.96,28.35874,-82.19737,Residential,Masonry,1
747733,FL,PASCO COUNTY,1045530,1063377.2,28.352575,-82.206718,Residential,Masonry,1
265283,FL,PASCO COUNTY,75600,104570.68,28.352575,-82.206718,Residential,Wood,1
537308,FL,PASCO COUNTY,3034800,3961506.53,28.352575,-82.206718,Commercial,Reinforced Masonry,1
191324,FL,PASCO COUNTY,637200,584490.82,28.352575,-82.206718,Residential,Masonry,1
919641,FL,PASCO COUNTY,10584,12306.76,28.352575,-82.206718,Residential,Wood,1
176988,FL,PASCO COUNTY,24480,18640.54,28.352575,-82.206718,Residential,Wood,1
546185,FL,PASCO COUNTY,1016640,726287.62,28.352575,-82.206718,Residential,Masonry,1
405706,FL,PASCO COUNTY,949410,1462668.64,28.3605,-82.19675,Residential,Masonry,1
826914,FL,PASCO COUNTY,656640,758176.24,28.3605,-82.19675,Residential,Masonry,1
686763,FL,PASCO COUNTY,2227500,3382699.32,28.3605,-82.19675,Commercial,Reinforced Masonry,1
164652,FL,PASCO COUNTY,894240,1354402.49,28.3605,-82.19675,Residential,Masonry,1
380695,FL,PASCO COUNTY,164880,230254.92,28.3605,-82.19675,Residential,Wood,1
813417,FL,PASCO COUNTY,1765800,1638715.37,28.35228,-82.27953,Residential,Masonry,1
796137,FL,PASCO COUNTY,431437.5,616501.75,28.35228,-82.27953,Residential,Masonry,1
469945,FL,PASCO COUNTY,270,277.51,28.3605,-82.19675,Residential,Wood,1
708572,FL,PASCO COUNTY,1766918.65,1967329.63,28.346659,-82.187576,Residential,Masonry,1
784619,FL,PASCO COUNTY,450000,475200,28.359035,-82.18914,Residential,Masonry,1
234881,FL,PASCO COUNTY,37123.46,47262.8,28.339525,-82.2359,Residential,Wood,3
650301,FL,PASCO COUNTY,3508.17,4058.58,28.367555,-82.182015,Residential,Wood,4
149330,FL,PASCO COUNTY,6496.61,7383.08,28.367555,-82.182015,Residential,Wood,4
426350,FL,PASCO COUNTY,12892.98,15536.14,28.3644,-82.1961,Residential,Wood,4
800947,FL,PASCO COUNTY,532811.64,585388.43,28.3644,-82.1961,Residential,Masonry,4
408939,FL,PASCO COUNTY,985962.84,1560865.94,28.3644,-82.1961,Residential,Masonry,4
950687,FL,PASCO COUNTY,450121.92,585717.55,28.3644,-82.1961,Residential,Masonry,4
741422,FL,PASCO COUNTY,162415.13,266503.73,28.3644,-82.1961,Residential,Wood,4
853685,FL,PASCO COUNTY,10743.53,15005.98,28.3644,-82.1961,Residential,Wood,4
638604,FL,PASCO COUNTY,8595.01,13753.53,28.3644,-82.1961,Residential,Wood,4
338094,FL,PASCO COUNTY,8595.01,7830.4,28.3644,-82.1961,Residential,Wood,4
212605,FL,HILLSBOROUGH COUNTY,422586,341746.99,27.99672,-82.22042,Residential,Masonry,1
981665,FL,HILLSBOROUGH COUNTY,197761.5,252976.51,27.967049,-82.233833,Residential,Wood,1
796749,FL,HILLSBOROUGH COUNTY,467073.9,591331.91,28.011747,-82.236404,Residential,Masonry,1
198196,FL,HILLSBOROUGH COUNTY,9450000,8302364.8,27.851165,-82.37055,Commercial,Reinforced Concrete,3
122365,FL,HILLSBOROUGH COUNTY,105427.8,102749.09,27.82892,-82.36658,Residential,Wood,1
578705,FL,HILLSBOROUGH COUNTY,434083.5,672063.7,27.791967,-82.36792,Residential,Masonry,1
476019,FL,HILLSBOROUGH COUNTY,425582.1,327638.64,27.827705,-82.352837,Residential,Masonry,1
533476,FL,HILLSBOROUGH COUNTY,190142.1,247234.93,27.792456,-82.38443,Residential,Wood,1
545120,FL,HILLSBOROUGH COUNTY,56113.2,54832.92,27.8327,-82.3715,Residential,Wood,4
379401,FL,PASCO COUNTY,1487815.79,1444728.64,28.4655,-82.1722,Residential,Masonry,3
810269,FL,SUMTER COUNTY,997470,1296312.01,28.768475,-82.11906,Residential,Masonry,1
441905,FL,SUMTER COUNTY,449334,498616.95,28.8095,-82.1442,Residential,Masonry,4
839293,FL,SUMTER COUNTY,32415.25,57141.61,28.743525,-82.09163,Residential,Wood,3
657487,FL,SUMTER COUNTY,28576.43,41732.1,28.743525,-82.09163,Residential,Wood,3
305460,FL,SUMTER COUNTY,40151.69,54301.14,28.743181,-82.091652,Residential,Wood,1
550371,FL,SUMTER COUNTY,200619.18,214985.92,28.743181,-82.091652,Residential,Wood,1
880017,FL,SUMTER COUNTY,6691.95,9602.14,28.743139,-82.091652,Residential,Wood,1
171275,FL,SUMTER COUNTY,530264.54,495004.07,28.742496,-82.091652,Residential,Masonry,1
853055,FL,SUMTER COUNTY,1235988,1389547.15,28.768131,-82.120583,Residential,Masonry,1
883858,FL,SUMTER COUNTY,925200,1155376.81,28.767874,-82.120583,Residential,Masonry,1
865132,FL,SUMTER COUNTY,1895215.5,2287449.3,28.76816,-82.120583,Commercial,Reinforced Masonry,1
678251,FL,SUMTER COUNTY,91890,133575.16,28.767874,-82.120583,Residential,Wood,1
677064,FL,SUMTER COUNTY,1107255.4,1073561.62,28.844395,-82.196922,Residential,Masonry,4
964181,FL,SUMTER COUNTY,56113.2,83724.03,28.743525,-82.09163,Residential,Wood,3
958107,FL,SUMTER COUNTY,56113.2,52441.15,28.743525,-82.09163,Residential,Wood,3
864818,FL,SUMTER COUNTY,25699.84,30886.69,28.743525,-82.09163,Residential,Wood,3
361384,FL,SUMTER COUNTY,747539.99,1090092.72,28.743525,-82.09163,Residential,Masonry,3
916145,FL,SUMTER COUNTY,61724.52,94447.4,28.743139,-82.091652,Residential,Wood,1
114577,FL,SUMTER COUNTY,76720.21,99164.24,28.743139,-82.091652,Residential,Wood,1
401964,FL,SUMTER COUNTY,297646.83,447779.3,28.74301,-82.091652,Residential,Wood,1
137019,FL,SUMTER COUNTY,26597.65,24976.79,28.742195,-82.091652,Residential,Wood,1
786654,FL,SUMTER COUNTY,35463.54,61603.68,28.8095,-82.1442,Residential,Wood,4
145217,FL,SUMTER COUNTY,38942.56,50600.99,28.8095,-82.1442,Residential,Wood,4
389928,FL,SUMTER COUNTY,667881.7,802246.14,28.775135,-82.129913,Residential,Masonry,1
814159,FL,SUMTER COUNTY,48481.8,52932.43,28.775112,-82.130196,Residential,Wood,1
432369,FL,SUMTER COUNTY,13803.85,19628.96,28.775137,-82.129936,Residential,Wood,1
310629,FL,SUMTER COUNTY,382512.43,588480.07,28.775005,-82.128258,Residential,Masonry,1
732193,FL,PASCO COUNTY,312590.39,241522.96,28.20284,-82.204805,Residential,Wood,3
541445,FL,PASCO COUNTY,2058750,2296144.46,28.25943,-82.18338,Commercial,Reinforced Masonry,1
495902,FL,PASCO COUNTY,176432.4,225383.22,28.25986,-82.18777,Residential,Wood,1
488623,FL,PASCO COUNTY,170125.2,181378.64,28.2399,-82.1624,Residential,Wood,4
146079,FL,PASCO COUNTY,271267.2,385937.27,28.2399,-82.1624,Residential,Wood,4
869876,FL,PASCO COUNTY,5175000,4524916.5,28.2399,-82.1624,Commercial,Reinforced Masonry,4
655648,FL,PASCO COUNTY,22590000,19980000,28.2399,-82.1624,Commercial,Reinforced Concrete,4
397710,FL,PASCO COUNTY,1635380.69,1377031.42,28.229582,-82.225739,Residential,Masonry,3
551219,FL,PASCO COUNTY,20340000,18180000,28.286335,-82.245595,Commercial,Reinforced Concrete,1
487650,FL,PASCO COUNTY,30182.4,40010.54,28.26295,-82.18892,Residential,Wood,1
723429,FL,PASCO COUNTY,179176.5,251913.2,28.26289,-82.19242,Residential,Wood,1
624454,FL,PASCO COUNTY,221400000,261000000,28.260742,-82.188049,Commercial,Steel Frame,1
794745,FL,PASCO COUNTY,5668189.33,8478885.71,28.266537,-82.188225,Commercial,Reinforced Masonry,1
262171,FL,PASCO COUNTY,1164944.51,1087525.79,28.227306,-82.205002,Residential,Masonry,1
859114,FL,PASCO COUNTY,151407.9,238164.63,28.265789,-82.191986,Residential,Wood,1
304979,FL,PASCO COUNTY,145937.7,120661.29,28.270958,-82.203835,Residential,Wood,1
453860,FL,PASCO COUNTY,190540.21,289377.23,28.23663,-82.23722,Residential,Wood,1
550817,FL,PASCO COUNTY,1719064.06,2387195.49,28.268377,-82.188263,Residential,Masonry,1
659924,FL,PASCO COUNTY,1049592.6,1064601.77,28.26553,-82.188057,Residential,Masonry,1
625118,FL,PASCO COUNTY,2188802.39,3395751.8,28.23925,-82.20897,Commercial,Reinforced Masonry,3
997350,FL,PASCO COUNTY,1064250,1022139.76,28.23545,-82.17773,Residential,Masonry,1
142300,FL,PASCO COUNTY,164070,130103.41,28.23664,-82.17724,Residential,Wood,1
112367,FL,PASCO COUNTY,1781091,2002177.83,28.25614,-82.18713,Residential,Masonry,1
172915,FL,PASCO COUNTY,63000,66296.41,28.22824,-82.18338,Residential,Wood,1
932105,FL,PASCO COUNTY,918521.45,1009998.84,28.245171,-82.189507,Residential,Masonry,1
791371,FL,PASCO COUNTY,159014.7,239678.88,28.25192,-82.1594,Residential,Wood,3
677764,FL,PASCO COUNTY,227664.9,302539.33,28.24754,-82.18544,Residential,Wood,3
871539,FL,PASCO COUNTY,584320.33,620025.8,28.23736,-82.165512,Residential,Masonry,1
579032,FL,PASCO COUNTY,2293127.1,1902983.63,28.2383,-82.1812,Commercial,Reinforced Masonry,3
381827,FL,PASCO COUNTY,2711295,3893853.43,28.240208,-82.179024,Commercial,Reinforced Masonry,1
361328,FL,PASCO COUNTY,311220,279291.32,28.240208,-82.179024,Residential,Wood,1
442999,FL,PASCO COUNTY,2195730,2419694.46,28.240208,-82.179024,Commercial,Reinforced Masonry,1
887105,FL,PASCO COUNTY,11923.2,16555.89,28.23917,-82.19113,Residential,Wood,1
578685,FL,PASCO COUNTY,584010,619517.81,28.24086,-82.189636,Residential,Masonry,1
830380,FL,PASCO COUNTY,135000,166584.6,28.24086,-82.189636,Residential,Wood,1
234900,FL,PASCO COUNTY,502380,411762.71,28.24086,-82.189636,Residential,Masonry,1
920844,FL,PASCO COUNTY,562140,835992.12,28.24086,-82.189636,Residential,Masonry,1
372997,FL,PASCO COUNTY,1058490,1114589.97,28.24086,-82.189636,Residential,Masonry,1
680646,FL,PASCO COUNTY,607860,464881.6,28.24086,-82.189636,Residential,Masonry,1
333385,FL,PASCO COUNTY,2073060,3176187.05,28.24988,-82.18321,Commercial,Reinforced Masonry,1
969336,FL,PASCO COUNTY,19584,25958.4,28.24988,-82.18321,Residential,Wood,1
799844,FL,PASCO COUNTY,171720,217226.49,28.24988,-82.18321,Residential,Wood,1
813819,FL,PASCO COUNTY,332910,353252.8,28.24988,-82.18321,Residential,Wood,1
633374,FL,PASCO COUNTY,134820,137529.88,28.24988,-82.18321,Residential,Wood,1
796826,FL,PASCO COUNTY,20070000,20070000,28.249731,-82.18,Commercial,Reinforced Concrete,1
229700,FL,PASCO COUNTY,28576.8,30611.58,28.249731,-82.18,Residential,Wood,1
285824,FL,PASCO COUNTY,79380,67679.39,28.249731,-82.18,Residential,Wood,1
376055,FL,PASCO COUNTY,531990,457518.32,28.249731,-82.18,Residential,Masonry,1
475146,FL,PASCO COUNTY,119070,170889.26,28.249731,-82.18,Residential,Wood,1
744392,FL,PASCO COUNTY,2646,3476.49,28.249731,-82.18,Residential,Wood,1
224736,FL,PASCO COUNTY,52920,40296.46,28.249731,-82.18,Residential,Wood,1
167343,FL,PASCO COUNTY,17625.6,19417.63,28.249731,-82.18,Residential,Wood,1
420408,FL,PASCO COUNTY,250020,214541.16,28.249731,-82.18,Residential,Wood,1
169760,FL,PASCO COUNTY,355590,498582.7,28.249731,-82.18,Residential,Wood,1
227800,FL,PASCO COUNTY,128880,136896.34,28.249731,-82.18,Residential,Wood,1
559505,FL,PASCO COUNTY,131490,146488.28,28.249731,-82.18,Residential,Wood,1
632234,FL,PASCO COUNTY,308391.3,368539.94,28.237295,-82.189331,Residential,Wood,3
284379,FL,PASCO COUNTY,35190.9,56690.01,28.25257,-82.17791,Residential,Wood,1
403415,FL,PASCO COUNTY,122819.4,119408.71,28.22506,-82.16605,Residential,Wood,1
316664,FL,PASCO COUNTY,2130590.39,3290483.79,28.2012,-82.3064,Commercial,Reinforced Masonry,4
887524,FL,PASCO COUNTY,918360,1055163.5,28.219374,-82.263077,Residential,Masonry,1
671871,FL,PASCO COUNTY,531990,571660.49,28.219374,-82.263077,Residential,Masonry,1
352690,FL,PASCO COUNTY,238500,179362.97,28.18141,-82.323952,Residential,Wood,1
247463,FL,PASCO COUNTY,243000,333686.63,28.17398,-82.35134,Residential,Wood,1
271819,FL,PASCO COUNTY,1067742,1643101.18,28.185833,-82.35936,Residential,Masonry,4
148668,FL,PASCO COUNTY,20880000,17010000,28.2012,-82.3064,Commercial,Reinforced Concrete,3
466828,FL,PASCO COUNTY,368921.7,562850.56,28.238203,-82.343208,Residential,Masonry,1
960235,FL,PASCO COUNTY,316851.3,349269.62,28.178379,-82.29361,Residential,Wood,4
767254,FL,PASCO COUNTY,131670,201490.91,28.209883,-82.246086,Residential,Wood,1
522749,FL,PASCO COUNTY,136440,137666.6,28.209883,-82.246086,Residential,Wood,1
756479,FL,PASCO COUNTY,1795770,2722768.02,28.21037,-82.29441,Residential,Masonry,3
578035,FL,PASCO COUNTY,1251000,1456321.63,28.21037,-82.29441,Residential,Masonry,3
745102,FL,PASCO COUNTY,108900,88330.31,28.21037,-82.29441,Residential,Wood,3
958048,FL,PASCO COUNTY,2249640,2234283.96,28.1873,-82.31798,Commercial,Reinforced Masonry,4
279577,FL,PASCO COUNTY,905040,1443488.12,28.1873,-82.31798,Residential,Masonry,4
110934,FL,PASCO COUNTY,1377540,2123533.01,28.1873,-82.31798,Residential,Masonry,4
322909,FL,PASCO COUNTY,158220,229004.46,28.174322,-82.348572,Residential,Wood,1
584602,FL,PASCO COUNTY,592740,465715.82,28.209887,-82.360542,Residential,Masonry,4
167369,FL,PASCO COUNTY,1595700,2251692.27,28.209887,-82.360542,Residential,Masonry,4
548942,FL,PASCO COUNTY,592740,680565.1,28.209887,-82.360542,Residential,Masonry,4
572004,FL,PASCO COUNTY,100620,135142.72,28.209887,-82.360542,Residential,Wood,4
605334,FL,PASCO COUNTY,135000,162103.68,28.209887,-82.360542,Residential,Wood,4
194595,FL,PASCO COUNTY,552600,676266.35,28.209887,-82.360542,Residential,Masonry,4
411399,FL,PASCO COUNTY,7779420,11880000,28.192495,-82.324837,Commercial,Reinforced Masonry,4
116553,FL,PASCO COUNTY,7526610,9540000,28.192495,-82.324837,Commercial,Reinforced Masonry,4
940928,FL,PASCO COUNTY,762570,1118305.85,28.192495,-82.324837,Residential,Masonry,4
694630,FL,PASCO COUNTY,327761.86,446714.5,28.238779,-82.333534,Residential,Wood,1
839254,FL,PASCO COUNTY,2437856.39,2661675.98,28.238779,-82.333534,Commercial,Reinforced Masonry,1
218898,FL,PASCO COUNTY,3445041.26,4063660.43,28.23363,-82.32191,Commercial,Reinforced Masonry,1
422920,FL,PASCO COUNTY,1182660.55,1989725.86,28.238779,-82.333534,Residential,Masonry,1
400225,FL,PASCO COUNTY,1256468.97,2049441.61,28.238779,-82.333534,Residential,Masonry,1
481394,FL,PASCO COUNTY,577686.56,872297.46,28.238779,-82.333534,Residential,Masonry,1
700842,FL,PASCO COUNTY,452895.37,746312.69,28.238779,-82.333534,Residential,Masonry,1
352009,FL,PASCO COUNTY,7086970.53,6086290.29,28.238779,-82.333534,Commercial,Reinforced Masonry,1
754610,FL,PASCO COUNTY,6537278.5,6043897.02,28.238779,-82.333534,Commercial,Reinforced Masonry,1
370000,FL,PASCO COUNTY,8416.98,12514.36,28.2012,-82.3064,Residential,Wood,4
733704,FL,PASCO COUNTY,204252.03,281880.88,28.2012,-82.3064,Residential,Wood,4
237028,FL,PASCO COUNTY,80534.78,105803.37,28.17244,-82.35055,Residential,Wood,4
371578,FL,PASCO COUNTY,59859.31,111927.34,28.17244,-82.35055,Residential,Wood,4
815134,FL,PASCO COUNTY,55859.56,75893.04,28.17244,-82.35055,Residential,Wood,4
809243,FL,PASCO COUNTY,399862.63,560255.53,28.180765,-82.322716,Residential,Masonry,1
367180,FL,PASCO COUNTY,252649.66,266931.44,28.180765,-82.322716,Residential,Wood,1
715143,FL,PASCO COUNTY,145894.31,178128.2,28.180765,-82.322716,Residential,Wood,1
394967,FL,PASCO COUNTY,84169.79,123319.52,28.180765,-82.322716,Residential,Wood,1
523967,FL,PASCO COUNTY,11222.64,13342.92,28.180765,-82.322716,Residential,Wood,1
427872,FL,PASCO COUNTY,53868.67,69260.56,28.17921,-82.29267,Residential,Wood,4
943741,FL,PASCO COUNTY,14364.98,25631.23,28.17921,-82.29267,Residential,Wood,4
646516,FL,PASCO COUNTY,10173.32,13136.44,28.17921,-82.29267,Residential,Wood,4
652816,FL,PASCO COUNTY,153750.16,119959.72,28.23186,-82.296975,Residential,Wood,4
480187,FL,PASCO COUNTY,178953.96,226808.93,28.2012,-82.3064,Residential,Wood,4
399375,FL,PASCO COUNTY,117343.91,132476.59,28.2012,-82.3064,Residential,Wood,4
542577,FL,PASCO COUNTY,5151.19,7714.95,28.2012,-82.3064,Residential,Wood,4
529503,FL,PASCO COUNTY,18941.57,17054.69,28.2012,-82.3064,Residential,Wood,4
323594,FL,PASCO COUNTY,45034.21,39657.12,28.2012,-82.3064,Residential,Wood,4
